Time,FrontalAxis,VerticalAxis,LateralAxis,Gender,SensorId,signal,Phase,Frequence,Activity
576.25,0.40101,0.21588000000000002,-0.99434,0,2,-49.0,3.3809,920.75,3
576.5,0.24858000000000002,0.28478000000000003,-1.0286,0,2,-50.0,2.8026,921.75,3
576.75,0.43618999999999997,0.22737,-0.96014,0,2,-50.5,2.5341,922.25,3
576.83,0.2603,0.28478000000000003,-1.04,0,3,-59.5,5.8061,923.25,3
577.25,0.52999,0.16995,-0.9145200000000001,0,2,-48.5,3.6647,920.25,3
577.5,0.24858000000000002,0.28478000000000003,-1.04,0,3,-61.0,1.4327,925.75,3
578.0,0.27203,0.28478000000000003,-1.04,0,2,-51.5,2.2994,922.75,3
578.58,0.45963999999999994,0.21588000000000002,-0.94873,0,2,-49.5,6.2249,921.25,3
578.75,0.37756,0.2733,-1.0057,0,2,-49.0,0.23623000000000002,920.75,3
578.83,0.44791000000000003,0.21588000000000002,-0.94873,0,2,-50.0,2.8057,921.75,3
579.25,0.30721,0.29627,-1.0172,0,2,-52.0,2.0693,923.25,3
579.58,0.24858000000000002,0.29627,-1.0286,0,2,-48.5,3.6724,920.25,3
579.83,0.2134,0.28478000000000003,-1.04,0,2,-48.5,3.6724,920.25,3
580.0,0.23685,0.26182,-1.0514,0,3,-61.0,1.4205,925.75,3
580.75,0.29548,0.28478000000000003,-1.0172,0,3,-60.0,5.5975,923.75,3
581.13,0.2603,0.2733,-1.04,0,2,-49.0,3.4269,920.75,3
581.33,0.30721,0.26182,-1.0286,0,2,-50.0,2.8425,921.75,3
581.38,0.24858000000000002,0.2733,-1.0286,0,2,-50.0,2.8501,921.75,3
581.6,0.33066,0.26182,-1.0057,0,2,-52.0,5.6543,922.25,3
581.75,0.43618999999999997,0.2733,-0.96014,0,3,-61.5,1.7104,925.25,3
585.83,0.22513000000000002,1.0427,-0.16192,0,3,-59.5,0.02301,921.25,1
586.5,0.43618999999999997,0.8704200000000001,0.0091224,0,2,-67.0,0.12272000000000001,922.25,1
587.5,0.35411,0.8589399999999999,0.16876,0,2,-69.0,5.0238,924.75,4
589.75,0.41273000000000004,0.81301,-0.21894,0,1,-53.0,0.39423,924.25,4
1455.8,0.15478,0.36516,-0.99434,0,3,-63.5,5.8552,925.75,1
1456.6,0.049247000000000006,0.44555,-0.9829399999999999,0,3,-59.5,0.45713000000000004,923.75,1
1456.8,0.1665,0.28478000000000003,-1.04,0,3,-60.0,5.461,921.25,3
1457.4,0.24858000000000002,0.26182,-1.0286,0,3,-59.5,4.7538,922.25,3
1457.8,0.17823,0.3422,-1.0856,0,2,-51.5,0.53689,923.25,3
1458.0,0.1665,0.3422,-1.0742,0,3,-60.5,5.7171,925.25,3
1458.3,0.18995,0.31923,-1.0286,0,3,-60.5,5.438,925.75,3
1458.8,0.30721,0.23885,-1.0286,0,3,-60.5,4.6035,922.75,3
1459.3,0.33066,0.23885,-1.0172,0,3,-61.5,5.5392,921.25,3
1460.0,0.23685,0.29627,-1.0514,0,2,-51.0,4.467,922.25,3
1460.3,0.17823,0.29627,-1.04,0,3,-60.0,4.1862,923.25,3
1460.5,0.20168,0.28478000000000003,-1.0514,0,3,-63.0,6.0163,920.25,3
1461.3,0.34238,0.25033,-1.0172,0,3,-59.5,6.1298,924.75,3
1461.6,0.1665,0.29627,-1.0628,0,3,-59.5,3.8073,923.75,3
1462.5,0.34238,0.23885,-1.0172,0,3,-60.5,5.78,925.25,3
1463.8,0.2134,0.28478000000000003,-1.0514,0,3,-59.0,3.7813,923.75,3
1464.3,0.22513000000000002,0.28478000000000003,-1.04,0,3,-61.5,5.7248,920.75,3
1464.9,0.24858000000000002,0.2733,-1.0514,0,3,-59.5,0.9832799999999999,923.25,3
1465.3,0.2134,0.26182,-1.0514,0,2,-51.0,2.1614,925.25,3
1465.8,0.29548,0.2733,-1.04,0,2,-50.5,2.8149,924.25,3
1466.0,0.33066,0.25033,-1.0286,0,2,-50.5,2.4482,924.75,3
1466.3,0.38928,0.21588000000000002,-0.9829399999999999,0,2,-50.5,3.2122,923.75,3
1467.1,0.36583000000000004,0.21588000000000002,-0.99434,0,3,-60.0,1.6705,922.25,3
1468.1,0.5534399999999999,0.11254000000000002,-0.9145200000000001,0,3,-59.5,0.15186,924.25,3
1468.3,0.40101,0.16995,-0.9829399999999999,0,2,-50.0,2.4053,924.75,3
1468.9,0.2134,0.26182,-1.0514,0,3,-59.0,0.50468,923.75,3
1469.8,0.58862,0.12402,-0.9373299999999999,0,3,-59.5,0.9388,923.25,3
1470.3,0.30721,0.25033,-1.04,0,3,-62.5,5.9442,920.25,3
1470.8,0.22513000000000002,0.25033,-1.0628,0,3,-59.5,6.0623,924.75,3
1471.5,0.24858000000000002,0.23885,-1.0514,0,3,-61.0,5.4134,921.25,3
1471.8,0.27203,0.25033,-1.04,0,3,-60.0,5.1082,921.75,3
1472.3,0.24858000000000002,0.26182,-1.0514,0,3,-59.0,4.065,923.25,3
1472.5,0.2603,0.26182,-1.04,0,3,-62.0,5.9227,920.25,3
1473.1,0.41273000000000004,0.21588000000000002,-0.9829399999999999,0,3,-59.0,0.14419,924.25,3
1473.5,0.23685,0.26182,-1.0514,0,3,-59.0,4.4317,922.75,3
1473.8,0.22513000000000002,0.26182,-1.0514,0,3,-59.0,3.7061,923.75,3
1474.0,0.29548,0.23885,-1.04,0,3,-61.0,5.7156,920.75,3
1474.5,0.28376,0.26182,-1.0286,0,3,-59.5,4.8735,922.25,3
1474.8,0.22513000000000002,0.25033,-1.0628,0,2,-50.0,0.35281999999999997,923.25,3
1475.3,0.45963999999999994,0.19292,-0.96014,0,3,-60.5,2.0172,925.75,3
1475.5,0.22513000000000002,0.25033,-1.0514,0,2,-50.0,5.8844,924.25,3
1475.8,0.2603,0.26182,-1.04,0,3,-60.0,5.8844,924.75,3
1476.0,0.22513000000000002,0.25033,-1.04,0,3,-60.0,4.2537,922.75,3
1476.4,0.23685,0.25033,-1.0628,0,3,-61.0,5.2232,921.25,3
1477.1,0.24858000000000002,0.25033,-1.04,0,2,-50.0,0.34668000000000004,923.25,3
1477.8,0.28376,0.26182,-1.0286,0,2,-51.5,1.6797,925.75,3
1478.0,0.24858000000000002,0.25033,-1.04,0,3,-60.0,0.036816,924.25,3
1478.3,0.23685,0.23885,-1.0628,0,3,-60.0,4.312,922.75,3
1479.1,0.2134,0.26182,-1.04,0,3,-61.0,4.9456,921.75,3
1479.8,0.2603,0.23885,-1.0514,0,2,-51.0,1.9758,925.25,3
1480.0,0.24858000000000002,0.26182,-1.0514,0,3,-60.5,2.1,925.75,3
1480.5,0.28376,0.25033,-1.0286,0,3,-60.5,5.9319,924.75,3
1481.0,0.24858000000000002,0.23885,-1.04,0,2,-49.5,6.2157,923.75,3
1481.1,0.27203,0.26182,-1.04,0,3,-61.0,5.2125,921.25,3
1482.0,0.23685,0.23885,-1.0628,0,2,-50.5,1.9942,925.25,3
1482.3,0.5534399999999999,0.12402,-0.9373299999999999,0,3,-60.0,5.5837,925.25,3
1482.8,0.23685,0.26182,-1.04,0,3,-60.0,0.036816,924.25,3
1483.1,0.41273000000000004,0.2044,-0.99434,0,3,-60.0,2.8103,924.75,3
1483.3,0.23685,0.23885,-1.0628,0,3,-60.0,0.45406,923.75,3
1484.0,0.30721,0.25033,-1.0286,0,2,-50.0,4.7032,921.75,3
1485.0,0.24858000000000002,0.25033,-1.04,0,3,-60.5,2.0724,925.75,3
1485.3,0.2603,0.25033,-1.04,0,2,-49.5,2.7044,924.25,3
1487.0,0.23685,0.21588000000000002,-1.0628,0,2,-49.5,2.1169,925.25,3
1487.1,0.2134,0.21588000000000002,-1.0628,0,2,-49.5,2.1092,925.25,3
1487.5,0.34238,0.18143,-1.0286,0,2,-50.0,1.8116,925.75,3
1487.6,0.35411,0.18143,-1.0057,0,2,-49.5,6.05,924.25,3
1487.8,0.24858000000000002,0.21588000000000002,-1.04,0,3,-60.0,6.0362,924.75,3
1488.0,0.2134,0.21588000000000002,-1.0514,0,3,-60.0,4.4317,922.75,3
1488.8,0.24858000000000002,0.2044,-1.0286,0,3,-62.0,2.4528,920.75,3
1489.4,0.40101,0.14698,-1.0057,0,2,-49.5,3.6202,923.25,3
1489.8,0.23685,0.2044,-1.0514,0,3,-61.0,5.4472,925.75,3
1490.0,0.18995,0.22737,-1.0514,0,3,-61.0,0.30985999999999997,924.25,3
1490.6,0.27203,0.19292,-1.0628,0,2,-49.5,0.10737999999999999,923.75,3
1491.1,0.28376,0.18143,-1.0286,0,3,-62.0,2.5142,920.75,3
1491.5,0.23685,0.19292,-1.04,0,3,-59.5,4.7538,922.25,3
1492.0,0.24858000000000002,0.19292,-1.0628,0,2,-50.5,2.0571,925.25,3
1492.3,0.30721,0.2044,-1.04,0,2,-51.0,1.7733,925.75,3
1492.5,0.45963999999999994,0.14698,-0.94873,0,3,-60.0,0.18408,924.25,3
1492.8,0.24858000000000002,0.21588000000000002,-1.0628,0,2,-50.0,2.4819999999999998,924.75,3
1492.9,0.44791000000000003,0.1355,-0.97154,0,3,-60.0,6.0991,924.75,3
1493.0,0.20168,0.2044,-1.0628,0,3,-60.0,3.7767,923.75,3
1493.5,0.24858000000000002,0.2044,-1.0742,0,2,-51.0,5.2784,921.25,3
1493.8,0.38928,0.15847,-1.0057,0,2,-50.0,4.5406,922.25,3
1494.0,0.41273000000000004,0.18143,-1.0057,0,3,-60.5,4.8305,922.25,3
1494.3,0.27203,0.19292,-1.0628,0,2,-51.0,2.2411,925.25,3
1494.8,0.43618999999999997,0.11254000000000002,-1.0057,0,2,-51.0,1.8162,925.75,3
1495.0,0.23685,0.21588000000000002,-1.0514,0,2,-50.0,2.8057,924.25,3
1495.3,0.28376,0.21588000000000002,-1.0286,0,2,-50.5,2.459,924.75,3
1495.8,0.23685,0.19292,-1.0628,0,3,-61.0,5.3797,921.25,3
1496.0,0.2603,0.21588000000000002,-1.04,0,3,-62.0,5.6128,920.75,3
1496.8,0.28376,0.22737,-1.04,0,2,-50.5,2.0709,925.25,3
1497.3,0.45963999999999994,0.14698,-0.99434,0,2,-51.5,1.7595,925.75,3
1497.5,0.2603,0.2044,-1.04,0,2,-50.0,5.9534,924.25,3
1497.6,0.33066,0.19292,-1.04,0,2,-50.0,2.4436,924.75,3
1497.8,0.24858000000000002,0.2044,-1.04,0,3,-59.5,4.4838,922.75,3
1498.0,0.2603,0.2044,-1.0628,0,2,-50.5,5.2033,921.25,3
1498.3,0.36583000000000004,0.16995,-1.04,0,3,-62.5,5.6834,920.75,3
1498.8,0.42446000000000006,0.12402,-0.99434,0,2,-49.5,4.5621,922.25,3
1499.4,0.24858000000000002,0.2044,-1.0856,0,2,-50.0,2.1368,925.25,3
1499.8,0.29548,0.19292,-1.0514,0,2,-49.5,2.8333,924.25,3
1500.0,0.24858000000000002,0.19292,-1.0514,0,2,-49.5,2.4436,924.75,3
1500.1,0.37756,0.18143,-0.99434,0,2,-49.5,2.4513,924.75,3
1500.3,0.24858000000000002,0.18143,-1.0742,0,2,-49.0,4.0727,922.75,3
1500.4,0.42446000000000006,0.1355,-0.9829399999999999,0,2,-49.0,0.087437,923.75,3
1501.0,0.35411,0.18143,-1.0286,0,2,-51.0,5.4886,920.75,3
1501.1,0.23685,0.19292,-1.04,0,3,-60.0,5.0253,921.75,3
1501.5,0.2603,0.19292,-1.0628,0,2,-49.5,3.634,923.25,3
1501.6,0.35411,0.19292,-1.0286,0,2,-50.5,2.1537,925.25,3
1502.6,0.51826,0.08956900000000001,-0.9373299999999999,0,3,-59.5,4.4884,922.75,3
1503.4,0.23685,0.16995,-1.0514,0,3,-61.5,5.6297,920.75,3
1503.8,0.38928,0.1355,-0.99434,0,2,-49.5,4.3580000000000005,922.25,3
1503.9,0.24858000000000002,0.18143,-1.0514,0,2,-49.0,0.43105,923.25,3
1504.0,0.2603,0.19292,-1.0628,0,3,-60.0,2.5495,925.25,3
1504.5,0.47136000000000006,0.078086,-0.96014,0,2,-51.5,1.7518,925.75,3
1505.0,0.28376,0.18143,-1.0286,0,2,-50.0,2.3715,924.75,3
1505.4,0.24858000000000002,0.16995,-1.0628,0,3,-59.5,3.68,923.75,3
1505.5,0.29548,0.2044,-1.04,0,2,-50.5,5.1051,921.25,3
1506.1,0.35411,0.19292,-1.0286,0,3,-60.5,4.7155,922.25,3
1506.3,0.23685,0.19292,-1.0514,0,3,-60.0,4.042,923.25,3
1507.1,0.2603,0.19292,-1.0514,0,3,-60.5,5.3321,925.75,3
1507.5,0.29548,0.19292,-1.0514,0,2,-50.0,4.0574,922.75,3
1507.8,0.24858000000000002,0.18143,-1.0514,0,2,-50.0,0.07976699999999999,923.75,3
1507.9,0.58862,0.066602,-0.9259299999999999,0,3,-61.0,5.3643,921.25,3
1508.4,0.29548,0.19292,-1.04,0,3,-60.0,5.0683,921.75,3
1509.5,0.24858000000000002,0.18143,-1.0628,0,2,-51.0,1.7671,925.75,3
1509.6,0.44791000000000003,0.1355,-0.97154,0,3,-59.5,0.18101,924.25,3
1510.0,0.27203,0.16995,-1.0628,0,3,-59.5,4.4239999999999995,922.75,3
1511.4,0.28376,0.19292,-1.04,0,3,-60.0,5.6819,925.25,3
1512.0,0.31893,0.2044,-1.0286,0,2,-50.0,2.7089999999999996,924.25,3
1512.1,0.2603,0.19292,-1.04,0,2,-50.0,5.8445,924.25,3
1512.5,0.29548,0.19292,-1.04,0,3,-59.5,4.3749,922.75,3
1512.8,0.27203,0.18143,-1.0514,0,3,-61.0,5.3413,921.25,3
1513.3,0.40101,0.15847,-1.0172,0,3,-60.5,5.0483,921.75,3
1514.0,0.29548,0.18143,-1.04,0,2,-51.5,5.6895,920.25,3
1514.3,0.35411,0.19292,-1.0286,0,2,-50.0,5.7908,924.25,3
1514.8,0.28376,0.19292,-1.04,0,2,-49.5,3.9301,922.75,3
1515.4,0.27203,0.19292,-1.04,0,3,-61.0,5.3091,921.25,3
1515.8,0.31893,0.16995,-1.0514,0,2,-50.0,4.6771,921.75,3
1516.0,0.28376,0.16995,-1.04,0,2,-49.5,0.36049000000000003,923.25,3
1516.1,0.29548,0.19292,-1.04,0,3,-59.5,4.0298,923.25,3
1516.3,0.28376,0.19292,-1.0514,0,2,-51.5,5.7095,920.25,3
1516.8,0.2603,0.16995,-1.0628,0,2,-50.0,2.7366,924.25,3
1517.3,0.28376,0.18143,-1.04,0,2,-49.5,4.0267,922.75,3
1517.4,0.23685,0.18143,-1.0514,0,2,-49.0,0.076699,923.75,3
1517.5,0.47136000000000006,0.10105,-1.0057,0,2,-50.0,5.1803,921.25,3
1517.8,0.30721,0.16995,-1.0514,0,3,-60.5,5.3459,921.25,3
1518.6,0.2603,0.14698,-1.0514,0,2,-48.5,0.37276,923.25,3
1519.3,0.30721,0.18143,-1.04,0,2,-51.0,1.6705,925.75,3
1519.4,0.22513000000000002,0.14698,-1.04,0,2,-49.0,5.8169,924.25,3
1519.5,0.28376,0.15847,-1.0628,0,2,-49.5,2.2964,924.75,3
1519.9,0.27203,0.19292,-1.04,0,2,-48.5,3.9147,922.75,3
1520.3,0.35411,0.15847,-1.0286,0,3,-61.0,5.5868,920.75,3
1521.0,0.30721,0.15847,-1.0628,0,3,-59.0,3.9837,923.25,3
1521.3,0.29548,0.15847,-1.0628,0,3,-59.5,2.4835,925.25,3
1521.6,0.2603,0.16995,-1.0628,0,3,-60.0,5.2662,925.75,3
1522.8,0.27203,0.14698,-1.0628,0,3,-61.0,5.5392,920.75,3
1523.5,0.28376,0.15847,-1.0628,0,2,-48.5,0.36049000000000003,923.25,3
1523.6,0.27203,0.16995,-1.04,0,2,-50.0,1.9466,925.25,3
1524.3,0.33066,0.15847,-1.04,0,3,-60.0,5.981,924.75,3
1524.5,0.30721,0.18143,-1.0286,0,2,-49.5,3.8595,922.75,3
1524.9,0.56517,0.032152999999999994,-0.9259299999999999,0,3,-59.5,3.5972,923.75,3
1525.0,0.43618999999999997,0.12402,-1.0057,0,3,-61.0,5.5898,920.75,3
1525.3,0.28376,0.16995,-1.04,0,3,-59.5,5.0008,921.75,3
1525.8,0.27203,0.14698,-1.0628,0,2,-49.5,0.35435,923.25,3
1526.0,0.48308999999999996,0.12402,-0.99434,0,3,-60.0,5.6251,925.25,3
1526.8,0.27203,0.15847,-1.0514,0,2,-49.0,2.7044,924.25,3
1527.0,0.2603,0.14698,-1.0742,0,3,-59.5,1.2364,922.75,3
1528.0,0.27203,0.15847,-1.0514,0,2,-49.0,4.2476,922.25,3
1528.5,0.29548,0.14698,-1.04,0,2,-50.5,1.9528,925.25,3
1528.6,0.33066,0.15847,-1.0286,0,3,-61.5,5.7892,920.25,3
1529.0,0.28376,0.14698,-1.0514,0,2,-49.5,5.7662,924.25,3
1529.3,0.42446000000000006,0.15847,-1.0172,0,2,-49.5,2.2503,924.75,3
1529.3,0.45963999999999994,0.11254000000000002,-0.9829399999999999,0,2,-49.5,2.2534,924.75,3
1529.6,0.28376,0.15847,-1.04,0,2,-49.0,6.1528,923.75,3
1530.8,0.30721,0.15847,-1.04,0,3,-59.5,0.78847,923.25,3
1531.3,0.45963999999999994,0.11254000000000002,-0.99434,0,2,-51.5,1.5969,925.75,3
1532.0,0.50654,0.10105,-0.97154,0,3,-59.0,4.3427,922.75,3
1532.3,0.41273000000000004,0.14698,-0.99434,0,3,-60.0,5.2585,921.25,3
1532.5,0.57689,0.043636,-0.9259299999999999,0,3,-61.0,5.5423,920.75,3
1533.4,0.29548,0.14698,-1.0628,0,3,-60.0,5.5699,925.25,3
1533.9,0.45963999999999994,0.1355,-0.99434,0,2,-49.5,2.574,924.25,3
1534.3,0.37756,0.16995,-1.0286,0,3,-59.5,5.9411,924.75,3
1534.9,0.30721,0.16995,-1.04,0,3,-61.0,5.5438,920.75,3
1535.0,0.33066,0.18143,-1.0286,0,3,-60.0,4.9732,921.75,3
1535.9,0.29548,0.14698,-1.0628,0,3,-61.5,5.8383,920.25,3
1536.3,0.43618999999999997,0.11254000000000002,-0.99434,0,2,-49.5,5.7708,924.25,3
1536.5,0.29548,0.15847,-1.04,0,3,-59.5,5.9963,924.75,3
1537.0,0.28376,0.16995,-1.04,0,3,-59.0,3.611,923.75,3
1537.8,0.30721,0.16995,-1.04,0,3,-59.5,4.671,922.25,3
1537.9,0.34238,0.16995,-1.0286,0,3,-59.5,0.83449,923.25,3
1538.5,0.45963999999999994,0.1355,-0.9829399999999999,0,2,-51.0,5.6466,920.25,3
1539.3,0.30721,0.15847,-1.04,0,3,-59.0,4.3580000000000005,922.75,3
1539.3,0.45963999999999994,0.10105,-0.97154,0,2,-49.5,6.2157,923.75,3
1540.0,0.34238,0.14698,-1.04,0,3,-60.0,4.9747,921.75,3
1540.3,0.27203,0.15847,-1.04,0,2,-49.5,3.4315,923.25,3
1540.8,0.34238,0.15847,-1.04,0,3,-61.5,5.8567,920.25,3
1541.1,0.27203,0.16995,-1.0514,0,2,-49.5,5.8107,924.25,3
1541.6,0.28376,0.14698,-1.0514,0,3,-59.5,4.3473,922.75,3
1542.3,0.37756,0.14698,-1.0057,0,3,-61.0,5.5162,920.75,3
1542.5,0.50654,0.078086,-0.96014,0,3,-60.0,4.9548,921.75,3
1542.8,0.28376,0.14698,-1.04,0,3,-59.5,3.9454,923.25,3
1543.0,0.30721,0.16995,-1.04,0,3,-60.0,2.4206,925.25,3
1543.9,0.40101,0.14698,-1.0057,0,3,-60.0,5.9979,924.75,3
1544.4,0.28376,0.15847,-1.0172,0,3,-60.5,3.634,923.75,3
1544.8,0.49481,0.066602,-0.9373299999999999,0,3,-61.0,5.0361,921.75,3
1545.4,0.38928,0.1355,-1.0172,0,3,-60.5,2.5188,925.25,3
1545.9,0.45963999999999994,0.10105,-0.99434,0,3,-60.0,2.1491,925.75,3
1546.5,0.2603,0.14698,-1.04,0,2,-49.5,6.207999999999999,923.75,3
1547.0,0.34238,0.14698,-1.04,0,3,-61.0,5.5423,920.75,3
1547.8,0.27203,0.14698,-1.04,0,2,-49.0,3.5389,923.25,3
1547.8,0.38928,0.12402,-1.0514,0,2,-50.5,1.9834,925.25,3
1548.5,0.27203,0.14698,-1.0628,0,3,-59.5,0.07823300000000001,924.25,3
1548.8,0.47136000000000006,0.078086,-0.99434,0,2,-50.0,2.301,924.75,3
1550.0,0.2603,0.14698,-1.0628,0,3,-59.5,3.9884,923.25,3
1550.5,0.41273000000000004,0.12402,-1.0286,0,2,-51.5,5.7202,920.25,3
1551.0,0.29548,0.14698,-1.0514,0,3,-59.5,0.032214,924.25,3
1551.4,0.27203,0.14698,-1.0514,0,3,-59.5,4.3534,922.75,3
1551.5,0.2603,0.16995,-1.0628,0,3,-59.5,0.44332,923.75,3
1552.1,0.31893,0.14698,-1.04,0,3,-60.0,4.9977,921.75,3
1552.3,0.27203,0.16995,-1.0628,0,3,-59.5,4.6878,922.25,3
1552.6,0.30721,0.14698,-1.0514,0,2,-49.0,0.32674000000000003,923.25,3
1552.9,0.2603,0.1355,-1.0628,0,3,-62.0,5.8644,920.25,3
1553.4,0.28376,0.14698,-1.04,0,3,-59.5,0.064427,924.25,3
1553.5,0.34238,0.15847,-1.0286,0,2,-50.0,2.2381,924.75,3
1553.8,0.48308999999999996,0.078086,-0.97154,0,2,-49.5,3.8319,922.75,3
1554.0,0.45963999999999994,0.10105,-1.0172,0,3,-59.5,0.43872,923.75,3
1554.6,0.31893,0.14698,-1.0514,0,3,-61.0,5.5407,920.75,3
1555.1,0.29548,0.1355,-1.0514,0,3,-59.5,5.5745,925.25,3
1555.8,0.40101,0.14698,-1.0172,0,2,-51.5,1.5616,925.75,3
1556.0,0.27203,0.15847,-1.04,0,3,-59.5,5.9043,924.75,3
1556.3,0.28376,0.14698,-1.0628,0,2,-49.5,6.1451,923.75,3
1556.8,0.34238,0.15847,-1.0286,0,3,-60.5,5.5684,920.75,3
1557.3,0.28376,0.14698,-1.04,0,2,-49.5,0.28379,923.25,3
1557.6,0.30721,0.15847,-1.04,0,2,-50.5,1.9037,925.25,3
1558.1,0.42446000000000006,0.12402,-1.0286,0,3,-60.5,2.0448,925.75,3
1559.1,0.28376,0.15847,-1.04,0,3,-61.0,2.1598,921.25,3
1559.3,0.2603,0.18143,-1.0742,0,2,-50.5,4.7615,921.75,3
1560.0,0.36583000000000004,0.14698,-1.0172,0,3,-59.5,3.9868,923.25,3
1560.5,0.2603,0.16995,-1.0628,0,3,-60.5,2.1552,925.75,3
1560.8,0.48308999999999996,0.08956900000000001,-0.97154,0,2,-50.0,5.7524,924.25,3
1561.1,0.30721,0.14698,-1.0514,0,3,-60.5,4.335,922.75,3
1561.3,0.27203,0.14698,-1.0514,0,3,-59.5,3.6401,923.75,3
1561.5,0.34238,0.14698,-1.04,0,3,-61.0,5.2708,921.25,3
1562.0,0.33066,0.14698,-1.0286,0,2,-49.0,1.1259,922.25,3
1562.3,0.28376,0.16995,-1.0742,0,2,-50.5,1.8761,925.25,3
1562.8,0.38928,0.11254000000000002,-1.0286,0,3,-61.5,5.7923,920.25,3
1563.0,0.29548,0.15847,-1.0628,0,2,-50.0,2.5065,924.25,3
1563.8,0.34238,0.16995,-1.0286,0,3,-62.5,2.1215,921.25,3
1564.5,0.23685,0.12402,-1.1312,0,2,-50.5,1.1704,922.25,3
1564.8,0.31893,0.078086,-1.04,0,3,-61.0,3.8043,923.25,3
1565.3,0.37756,0.1355,-1.0286,0,3,-62.5,5.8644,920.25,3
1565.8,0.28376,0.1355,-1.04,0,2,-50.5,2.2089,924.75,3
1566.0,0.29548,0.14698,-1.04,0,3,-60.0,3.6463,923.75,3
1567.1,0.28376,0.15847,-1.04,0,3,-60.5,4.6648,922.25,3
1567.5,0.27203,0.16995,-1.0628,0,2,-51.0,1.939,925.25,3
1568.3,0.30721,0.15847,-1.04,0,3,-60.5,4.3841,922.75,3
1568.9,0.50654,0.078086,-0.96014,0,2,-50.5,4.9824,921.25,3
1569.3,0.31893,0.16995,-1.0286,0,3,-61.0,4.9578,921.75,3
1569.5,0.29548,0.15847,-1.04,0,3,-60.0,3.9837,923.25,3
1570.3,0.34238,0.16995,-1.04,0,3,-61.0,2.1491,925.75,3
1570.5,0.24858000000000002,0.15847,-1.0514,0,3,-60.0,2.8762,924.75,3
1571.0,0.30721,0.16995,-1.04,0,2,-49.5,6.1528,923.75,3
1572.8,0.28376,0.14698,-1.0514,0,3,-61.0,2.0908,925.75,3
1573.0,0.29548,0.15847,-1.0514,0,3,-60.5,2.8455,924.75,3
1573.5,0.27203,0.14698,-1.04,0,2,-49.5,6.1528,923.75,3
1574.0,0.44791000000000003,0.11254000000000002,-1.0057,0,2,-51.0,5.3122,920.75,3
1574.3,0.27203,0.16995,-1.04,0,3,-59.5,3.9776,923.25,3
1574.5,0.2603,0.12402,-1.0286,0,3,-60.0,2.4436,925.25,3
1575.0,0.27203,0.18143,-1.0514,0,2,-52.0,1.6122,925.75,3
1575.4,0.48308999999999996,0.066602,-1.1084,0,3,-61.5,6.2433,924.25,3
1576.0,0.1665,0.14698,-1.1084,0,3,-62.0,5.2738,921.25,3
1576.6,0.6472399999999999,0.0091865,-0.9145200000000001,0,3,-60.5,4.987,921.75,3
1576.8,0.51826,0.078086,-0.94873,0,2,-49.5,4.2369,922.25,3
1577.4,0.47136000000000006,0.10105,-1.0057,0,3,-62.0,5.8061,920.25,3
1577.5,0.30721,0.16995,-1.0286,0,3,-60.0,2.0939,925.75,3
1577.8,0.29548,0.15847,-1.04,0,3,-60.0,5.957999999999999,924.75,3
1578.3,0.28376,0.16995,-1.04,0,2,-49.0,0.67495,922.75,3
1578.4,0.42446000000000006,0.12402,-0.99434,0,2,-49.5,6.1114,923.75,3
1578.8,0.48308999999999996,0.08956900000000001,-0.9829399999999999,0,2,-49.5,4.6296,921.75,3
1579.5,0.42446000000000006,0.08956900000000001,-1.0057,0,2,-50.5,1.9359,925.25,3
1580.1,0.52999,0.032152999999999994,-0.97154,0,2,-49.5,5.7018,924.25,3
1580.1,0.30721,0.15847,-1.0286,0,2,-49.5,5.7171,924.25,3
1580.7,0.33066,0.14698,-1.04,0,3,-60.0,0.40804,923.75,3
1581.5,0.45963999999999994,0.078086,-0.97154,0,3,-60.0,4.6495,922.25,3
1582.3,0.27203,0.15847,-1.04,0,3,-62.0,5.7754,920.25,3
1583.0,0.54171,0.05511900000000001,-0.94873,0,3,-59.5,4.2752,922.75,3
1583.8,0.35411,0.16995,-1.0286,0,3,-60.5,4.8934,921.75,3
1584.0,0.29548,0.16995,-1.0514,0,3,-60.0,4.6019,922.25,3
1585.0,0.31893,0.15847,-1.0286,0,3,-60.0,0.0061359,924.25,3
1585.9,0.30721,0.15847,-1.04,0,2,-50.5,5.2416,920.75,3
1586.8,0.33066,0.15847,-1.0286,0,2,-51.0,1.8392,925.25,3
1587.6,0.60034,0.032152999999999994,-0.9373299999999999,0,3,-60.0,5.9028,924.75,3
1588.8,0.29548,0.16995,-1.04,0,3,-60.5,4.8903,921.75,3
1589.0,0.30721,0.15847,-1.04,0,2,-49.5,0.13806,923.25,3
1589.5,0.29548,0.15847,-1.04,0,3,-62.0,2.5986,920.25,3
1589.8,0.38928,0.16995,-1.0057,0,2,-50.0,2.4682,924.25,3
1590.3,0.33066,0.16995,-1.0286,0,2,-50.0,2.8532,923.75,3
1591.3,0.30721,0.14698,-1.04,0,3,-60.5,4.5989,922.25,3
1591.5,0.28376,0.15847,-1.0514,0,3,-59.5,3.9178,923.25,3
1593.1,0.30721,0.15847,-1.04,0,3,-61.5,5.167999999999999,921.25,3
1593.6,0.5534399999999999,0.043636,-0.94873,0,3,-60.0,4.5989,922.25,3
1593.8,0.27203,0.15847,-1.0514,0,3,-60.0,3.9224,923.25,3
1594.3,0.35411,0.15847,-1.0286,0,3,-62.0,2.5832,920.25,3
